home_club_id,home_club_position,home_club_goals,home_club_manager_name,home_club_name,game_id
499,2,3,Fred Rutten,Vitesse Arnhem,2250302
202,10,0,Robert Maaskant,FC Groningen,2250314
1304,10,1,Peter Bosz,Heracles Almelo,2250323
610,2,1,Frank de Boer,Ajax Amsterdam,2250362
202,12,0,Robert Maaskant,FC Groningen,2250409
234,4,1,Ronald Koeman,Feyenoord Rotterdam,2250420
317,5,2,Michel Jansen,Twente Enschede FC,2250423
499,4,3,Fred Rutten,Vitesse Arnhem,2250454
683,1,4,Leonardo Jardim,Olympiacos Piraeus,2250484
7185,8,1,Savvas Pantelidis,Panthrakikos Komotini,2250495
982,7,2,Pedro Caixinha,CD Nacional,2250793
800,19,0,Stefano Colantuono,Atalanta BC,2251263
12,9,2,ZdenÄ›k Zeman,AS Roma,2251268
398,3,3,Vladimir Petkovic,SS Lazio,2251277
12,6,1,ZdenÄ›k Zeman,AS Roma,2251310
416,11,0,Gian Piero Ventura,Torino FC,2251312
252,9,1,Luigi De Canio,Genoa CFC,2251326
46,4,2,Andrea Stramaccioni,Inter Milan,2251337
430,4,4,Vincenzo Montella,ACF Fiorentina,2251365
5,13,1,Massimiliano Allegri,AC Milan,2251378
398,5,3,Vladimir Petkovic,SS Lazio,2251396
1038,13,6,Delio Rossi,UC Sampdoria,2251469
800,14,0,Stefano Colantuono,Atalanta BC,2251483
6195,2,0,Walter Mazzarri,SSC Napoli,2251501
12,7,3,Aurelio Andreazzoli,AS Roma,2251516
6195,2,2,Walter Mazzarri,SSC Napoli,2251556
12,6,1,Aurelio Andreazzoli,AS Roma,2251580
458,17,1,Giuseppe Sannino,Palermo FC,2251587
1390,10,0,Ivo Pulga,Cagliari Calcio,2251592
1038,14,3,Delio Rossi,UC Sampdoria,2251627
1387,19,1,Giuseppe Iachini,Siena FC,2251629
20,,3,Ertugrul Saglam,Bursaspor,2254966
180,16,1,Nigel Adkins,Southampton FC,2258920
31,12,1,Brendan Rodgers,Liverpool FC,2258927
2288,11,1,Michael Laudrup,Swansea City,2258941
1123,11,3,Chris Hughton,Norwich City,2258961
405,18,0,Paul Lambert,Aston Villa,2258977
631,,2,Roberto Di Matteo,Chelsea FC,2262155
281,,1,Roberto Mancini,Manchester City,2262178
610,,1,Frank de Boer,Ajax Amsterdam,2262226
131,,0,Tito Vilanova,FC Barcelona,2262239
16247,,0,Viktor Maslov,PFK Stal Kamyanske (-2018),2263224
1304,,2,Peter Bosz,Heracles Almelo,2266643
683,1,1,Leonardo Jardim,Olympiacos Piraeus,2267563
3426,,4,Jess Thorup,Esbjerg fB,2267609
21957,10,0,Angelos Anastasiadis,AO Platanias,2270869
1241,,0,Gareth Evans,Livingston FC,2271138
331,,0,JosÃ© Luis Mendilibar,CA Osasuna,2282710
33,,2,Jens Keller,FC Schalke 04,2284441
371,,0,Neil Lennon,Celtic FC,2284442
11,,1,ArsÃ¨ne Wenger,Arsenal FC,2284444
2672,,2,Georgios Paraschos,APO Levadiakos,2284873
2441,12,1,Ewald Lienen,AEK Athens,2284915
506,,1,Antonio Conte,Juventus FC,2287213
5219,16,0,Giannis Papakostas,AOK Kerkyra,2289252
5219,16,2,Giannis Papakostas,AOK Kerkyra,2289256
128,7,0,Marinos Ouzounidis,AO Xanthi,2289260
2441,14,2,Ewald Lienen,AEK Athens,2289290
265,7,0,Giannis Vonortas,Panathinaikos Athens,2289310
605,13,5,Soulis Papadopoulos,Aris Thessaloniki,2289313
6676,3,2,Sakis Tsiolis,Asteras Tripolis,2289320
631,,4,Rafael BenÃ­tez,Chelsea FC,2289522
1519,,3,Jackie McNamara,Dundee United FC,2300007
16,,3,JÃ¼rgen Klopp,Borussia Dortmund,2301901
398,,1,Vladimir Petkovic,SS Lazio,2301913
631,,1,Rafael BenÃ­tez,Chelsea FC,2305765
16245,,2,Oleg Kononov,FK Sevastopol (- 2014),2312720
167,17,0,Markus Weinzierl,FC Augsburg,2321032
41,12,4,Thorsten Fink,Hamburger SV,2321070
42,4,2,Mirko Slomka,Hannover 96,2321084
41,16,0,Rodolfo Cardoso,Hamburger SV,2321089
4,16,0,Michael Wiesinger,1.FC Nuremberg,2321123
27,1,3,Pep Guardiola,Bayern Munich,2321135
533,9,0,Markus Gisdol,TSG 1899 Hoffenheim,2321339
41,16,1,Mirko Slomka,Hamburger SV,2321349
44,7,3,Jos Luhukay,Hertha BSC,2321658
2410,6,2,Leonid Slutski,CSKA Moscow,2323737
642,,1,Pieter Huistra,De Graafschap Doetinchem,2326899
1269,,2,Ron Jans,PEC Zwolle,2326907
3426,11,2,Niels Frederiksen,Esbjerg fB,2329400
5817,12,0,Lars SÃ¶ndergaard,SÃ¶nderjyskE,2329435
157,6,1,VÃ­ctor FernÃ¡ndez,KAA Gent,2329688
2727,12,2,Ronny Van Geneugden,Oud-Heverlee Leuven,2329707
354,13,0,Frank Vercauteren,KV Mechelen,2329738
1184,5,1,Mario Been,KRC Genk,2329748
2282,2,4,Philippe Clement,Club Brugge KV,2329766
58,2,1,John van den Brom,RSC Anderlecht,2329776
1411,16,1,Cedomir Janevski,RAEC Mons (- 2015),2329796
3508,4,1,Francky Dury,SV Zulte Waregem,2329869
618,3,2,Christophe Galtier,AS Saint-Ã‰tienne,2330844
273,8,1,Philippe Montanier,Stade Rennais FC,2330897
750,20,0,HervÃ© Renard,FC Sochaux-MontbÃ©liard,2330898
1041,8,1,RÃ©mi Garde,Olympique Lyon,2330921
595,5,2,FrÃ©dÃ©ric Hantz,SC Bastia,2330923
618,6,4,Christophe Galtier,AS Saint-Ã‰tienne,2330943
244,4,0,Ã‰lie Baup,Olympique Marseille,2330951
969,17,0,Jean Fernandez,Montpellier HSC,2330971
583,1,2,Laurent Blanc,Paris Saint-Germain,2330977
969,17,1,Rolland Courbis,Montpellier HSC,2330987
244,6,2,JosÃ© Anigo,Olympique Marseille,2330990
750,19,1,HervÃ© Renard,FC Sochaux-MontbÃ©liard,2330999
1041,5,2,RÃ©mi Garde,Olympique Lyon,2331048
417,10,2,Claude Puel,OGC Nice,2331069
273,12,3,Philippe Montanier,Stade Rennais FC,2331105
40,7,2,Francis Gillot,FC Girondins Bordeaux,2331133
1421,11,1,Hubert Fournier,Stade Reims,2331183
762,6,1,Alan Pardew,Newcastle United,2332027
11,1,2,ArsÃ¨ne Wenger,Arsenal FC,2332086
11,1,2,ArsÃ¨ne Wenger,Arsenal FC,2332098
11,1,4,ArsÃ¨ne Wenger,Arsenal FC,2332109
405,11,1,Paul Lambert,Aston Villa,2332137
931,20,1,Felix Magath,Fulham FC,2332191
3008,14,0,Steve Bruce,Hull City,2332214
873,14,3,Tony Pulis,Crystal Palace,2332225
984,13,1,Pepe Mel,West Bromwich Albion,2332237
180,8,1,Mauricio Pochettino,Southampton FC,2332266
931,18,1,Felix Magath,Fulham FC,2332284
931,19,2,Felix Magath,Fulham FC,2332290
281,2,3,Manuel Pellegrini,Manchester City,2332305
2553,8,2,Allan Johnston,Kilmarnock FC,2334955
2759,10,2,Derek Adams,Ross County FC,2334966
2451,4,1,John Hughes,Inverness Caledonian Thistle FC,2334994
903,7,2,Terry Butcher,Hibernian FC,2335004
2759,9,1,Derek Adams,Ross County FC,2335032
2696,14,1,Gadzhi Gadzhiev,Krylya Sovetov Samara,2335071
2410,1,1,Leonid Slutski,CSKA Moscow,2335102
2696,12,1,Aleksandr Tsygankov,Krylya Sovetov Samara,2335112
2698,9,2,Kurban Berdyev,Rubin Kazan,2335128
121,7,2,Dan Petrescu,Dynamo Moscow,2335138
12438,11,1,Yuriy Kalitvintsev,Volga Nizhniy Novgorod (- 2016),2335148
1083,9,1,Miodrag Bozovic,FK Rostov,2335164
16704,6,1,Oleg Kononov,FK Krasnodar,2335218
2700,16,1,Gadzhi Gadzhiev,Anzhi Makhachkala ( -2022),2335230
2439,9,0,Viktor Goncharenko,Kuban Krasnodar (-2018),2335231
11127,12,2,Aleksandr Tarkhanov,Ural Yekaterinburg,2335241
964,2,2,AndrÃ© Villas-Boas,Zenit St. Petersburg,2335253
11127,12,2,Aleksandr Tarkhanov,Ural Yekaterinburg,2335254
232,3,2,Valeriy Karpin,Spartak Moscow,2335263
6414,2,2,Myron Markevych,Metalist Kharkiv (- 2016),2335651
660,2,1,Mircea Lucescu,Shakhtar Donetsk,2335702
10690,9,2,Yuriy Vernydub,Zorya Lugansk,2335730
6996,12,1,Vyacheslav Groznyi,Goverla Uzhgorod (- 2016),2335741
6996,13,2,Vyacheslav Groznyi,Goverla Uzhgorod (- 2016),2335753
338,4,2,Sergiy Rebrov,Dynamo Kyiv,2335783
16245,9,5,Angel Chervenkov,FK Sevastopol (- 2014),2335840
6414,3,1,Igor Rakhaev,Metalist Kharkiv (- 2016),2335848
339,2,5,Juande Ramos,Dnipro Dnipropetrovsk (-2020),2335852
4750,11,1,Abel Xavier,SC Olhanense,2340244
2425,9,0,Nuno EspÃ­rito Santo,Rio Ave FC,2340256
2420,7,0,Rui VitÃ³ria,VitÃ³ria GuimarÃ£es SC,2340298
2995,16,0,Jorge Costa,FC PaÃ§os de Ferreira,2340309
2424,12,1,JoÃ£o de Deus,Gil Vicente FC,2340311
68608,14,1,Lito Vidigal,CF Os Belenenses,2340363
2424,8,0,JoÃ£o de Deus,Gil Vicente FC,2340443
331,13,2,Javi Gracia,CA Osasuna,2341008
150,20,2,Gabriel CalderÃ³n,Real Betis BalompiÃ©,2341032
16795,11,0,Lucas Alcaraz,Granada CF,2341060
331,15,1,Javi Gracia,CA Osasuna,2341072
1050,4,2,Marcelino,Villarreal CF,2341180
150,20,1,Gabriel CalderÃ³n,Real Betis BalompiÃ©,2341294
621,4,1,Ernesto Valverde,Athletic Bilbao,2341308
366,17,0,Juan Ignacio MartÃ­nez,Real Valladolid CF,2341358
499,8,1,Peter Bosz,Vitesse Arnhem,2342289
317,1,5,Michel Jansen,Twente Enschede FC,2342317
202,8,2,Erwin van de Looi,FC Groningen,2342324
306,5,3,Marco van Basten,SC Heerenveen,2342443
610,1,2,Frank de Boer,Ajax Amsterdam,2342455
610,2,3,Frank de Boer,Ajax Amsterdam,2342468
499,4,2,Peter Bosz,Vitesse Arnhem,2342478
234,4,1,Ronald Koeman,Feyenoord Rotterdam,2342487
610,1,4,Frank de Boer,Ajax Amsterdam,2342492
499,3,3,Peter Bosz,Vitesse Arnhem,2342494
317,2,2,Michel Jansen,Twente Enschede FC,2342499
1268,15,3,Henk Fraser,ADO Den Haag,2342517
1304,12,2,Jan de Jonge,Heracles Almelo,2342522
1090,10,3,Gertjan Verbeek,AZ Alkmaar,2342586
524,15,0,BÃ¼lent Uygun,Gaziantepspor (- 2020),2346017
36,1,4,Ersun Yanal,Fenerbahce,2346045
10484,9,0,Shota Arveladze,Kasimpasa,2346053
820,17,0,Metin Diyadin,Genclerbirligi Ankara,2346057
6894,16,1,Fuat Capa,Kayseri Erciyesspor,2346073
1506,13,1,Tolunay Kafkas,Kardemir KarabÃ¼kspor,2346079
825,4,4,Ertugrul Saglam,Eskisehirspor,2346087
825,5,2,Ertugrul Saglam,Eskisehirspor,2346099
825,7,0,Ertugrul Saglam,Eskisehirspor,2346123
2292,15,3,Okan Buruk,Elazigspor,2346182
1506,5,2,Tolunay Kafkas,Kardemir KarabÃ¼kspor,2346190
3205,18,1,Domingos PaciÃªncia,Kayserispor,2346194
126,16,1,Ugur TÃ¼tÃ¼neker,Caykur Rizespor,2346215
20,12,1,Christoph Daum,Bursaspor,2346254
825,8,0,Ertugrul Saglam,Eskisehirspor,2346267
265,7,0,Giannis Anastasiou,Panathinaikos Athens,2351987
6676,5,1,Staikos Vergetis,Asteras Tripolis,2351998
21957,15,3,,AO Platanias,2351999
605,18,1,Zoran Milinkovic,Aris Thessaloniki,2352046
6676,5,0,Staikos Vergetis,Asteras Tripolis,2352056
21957,14,1,,AO Platanias,2352062
273,5,2,Philippe Montanier,Stade Rennais FC,2353754
1082,7,1,RenÃ© Girard,LOSC Lille,2353757
750,14,1,Eric HÃ©ly,FC Sochaux-MontbÃ©liard,2353764
1390,8,2,Diego LÃ³pez,Cagliari Calcio,2355578
276,5,2,Andrea Mandorlini,Hellas Verona,2355580
1210,18,0,Davide Nicola,US Livorno 1915,2355583
583,,2,Laurent Blanc,Paris Saint-Germain,2358182
800,9,2,Stefano Colantuono,Atalanta BC,2359215
506,5,4,Antonio Conte,Juventus FC,2359220
398,6,3,Vladimir Petkovic,SS Lazio,2359248
46,4,4,Walter Mazzarri,Inter Milan,2359288
398,10,2,Vladimir Petkovic,SS Lazio,2359343
1210,18,2,Davide Nicola,US Livorno 1915,2359349
6195,3,3,Rafael BenÃ­tez,SSC Napoli,2359350
1627,20,0,Luigi De Canio,Catania FC,2359355
12,2,4,Rudi Garcia,AS Roma,2359371
430,4,1,Vincenzo Montella,ACF Fiorentina,2359377
1627,18,3,Rolando Maran,Catania FC,2359438
1390,15,1,Diego LÃ³pez,Cagliari Calcio,2359520
252,13,1,Gian Piero Gasperini,Genoa CFC,2359536
506,1,1,Antonio Conte,Juventus FC,2359555
5,8,1,Clarence Seedorf,AC Milan,2359559
11,,2,ArsÃ¨ne Wenger,Arsenal FC,2360906
24,,2,Armin Veh,Eintracht Frankfurt,2361077
1041,,1,RÃ©mi Garde,Olympique Lyon,2367327
3508,,0,Francky Dury,SV Zulte Waregem,2367339
6195,,3,Rafael BenÃ­tez,SSC Napoli,2368458
131,,6,Gerardo Martino,FC Barcelona,2368490
1436,,0,Jorge Neves,SC Beira-Mar,2369969
678,,1,Peter SÃ¶rensen,Aarhus GF,2379861
41,,0,Bert van Marwijk,Hamburger SV,2384436
3060,,2,Georgios Paraschos,Atromitos Athens,2384510
6195,,3,Rafael BenÃ­tez,SSC Napoli,2385099
1184,,0,Emilio Ferrera,KRC Genk,2385108
1049,,1,Juan Antonio Pizzi,Valencia CF,2388760
13,,1,Diego Simeone,AtlÃ©tico de Madrid,2421863
6676,5,0,Staikos Vergetis,Asteras Tripolis,2422832
289,,1,Gustavo Poyet,Sunderland AFC,2423914
2672,14,1,Nikolaos Karageorgiou,APO Levadiakos,2423922
2672,13,3,Savvas Pantelidis,APO Levadiakos,2428049
2079,17,1,Ratko Dostanic,Veria NPS,2445988
6418,7,1,Makis Chavos,Panetolikos GFS,2445990
653,8,1,Ricardo SÃ¡ Pinto,OFI Crete FC,2445996
124,,1,Ally McCoist,Rangers FC,2447794
631,,2,JosÃ© Mourinho,Chelsea FC,2449284
1090,,0,Dick Advocaat,AZ Alkmaar,2449286
2671,10,1,Giannis Petrakis,PAS Giannina,2449822
3060,4,0,Georgios Paraschos,Atromitos Athens,2450853
7185,7,2,Apostolos Mantzios,Panthrakikos Komotini,2450857
683,1,1,Michel,Olympiacos Piraeus,2450859
465,8,2,Danny Lennon,St. Mirren FC,2451921
653,6,3,Ricardo SÃ¡ Pinto,OFI Crete FC,2452109
631,,1,JosÃ© Mourinho,Chelsea FC,2452865
6414,3,1,Igor Rakhaev,Metalist Kharkiv (- 2016),2453114
11,,3,ArsÃ¨ne Wenger,Arsenal FC,2453204
16,,0,JÃ¼rgen Klopp,Borussia Dortmund,2453761
105,,4,Dirk Schuster,SV Darmstadt 98,2458327
2036,,2,Frank Schmidt,1.FC Heidenheim 1846,2458334
660,,2,Mircea Lucescu,Shakhtar Donetsk,2458528
306,8,2,Dwight Lodeweges,SC Heerenveen,2459606
133,4,3,Henk de Jong,SC Cambuur Leeuwarden,2459614
499,16,3,Peter Bosz,Vitesse Arnhem,2459629
1304,18,1,John Stegeman,Heracles Almelo,2459635
1090,6,2,John van den Brom,AZ Alkmaar,2459655
202,10,1,Erwin van de Looi,FC Groningen,2459666
1269,4,2,Ron Jans,PEC Zwolle,2459674
234,3,2,Fred Rutten,Feyenoord Rotterdam,2459678
317,8,2,Alfred Schreuder,Twente Enschede FC,2459748
610,2,0,Frank de Boer,Ajax Amsterdam,2459753
234,3,2,Fred Rutten,Feyenoord Rotterdam,2459762
306,6,3,Dwight Lodeweges,SC Heerenveen,2459768
499,5,2,Peter Bosz,Vitesse Arnhem,2459803
1269,5,6,Ron Jans,PEC Zwolle,2459815
133,12,1,Henk de Jong,SC Cambuur Leeuwarden,2459884
985,15,1,Louis van Gaal,Manchester United,2460300
42,4,2,Tayfun Korkut,Hannover 96,2460630
533,8,1,Markus Gisdol,TSG 1899 Hoffenheim,2460648
39,4,0,Kasper Hjulmand,1.FSV Mainz 05,2460673
24,9,2,Thomas Schaaf,Eintracht Frankfurt,2460741
44,13,1,Jos Luhukay,Hertha BSC,2460758
86,16,2,Viktor Skrypnyk,SV Werder Bremen,2460776
44,14,1,PÃ¡l DÃ¡rdai,Hertha BSC,2460830
16,10,0,JÃ¼rgen Klopp,Borussia Dortmund,2460842
18,3,2,Lucien Favre,Borussia MÃ¶nchengladbach,2460845
16,7,3,JÃ¼rgen Klopp,Borussia Dortmund,2460924
42,13,2,Michael Frontzeck,Hannover 96,2460927
5817,9,1,Lars SÃ¶ndergaard,SÃ¶nderjyskE,2469464
865,1,2,Glen Riddersholm,FC Midtjylland,2469466
2425,8,0,Pedro Martins,Rio Ave FC,2469548
1506,16,0,Tolunay Kafkas,Kardemir KarabÃ¼kspor,2469945
141,5,2,Cesare Prandelli,Galatasaray,2469961
2381,11,1,Roberto Carlos,Sivasspor,2469973
141,2,2,Cesare Prandelli,Galatasaray,2469979
20,11,2,Senol GÃ¼nes,Bursaspor,2469982
141,2,2,Cesare Prandelli,Galatasaray,2469997
825,13,2,Ertugrul Saglam,Eskisehirspor,2470019
820,7,1,Irfan Buz,Genclerbirligi Ankara,2470065
2381,17,2,Sergen Yalcin,Sivasspor,2470066
825,13,1,Ertugrul Saglam,Eskisehirspor,2470073
10484,9,0,Shota Arveladze,Kasimpasa,2470077
10484,9,0,Shota Arveladze,Kasimpasa,2470084
20698,18,0,Kemal Ã–zdes,Balikesirspor,2470096
20698,16,4,Cihat Arslan,Balikesirspor,2470340
825,10,2,Michael Skibbe,Eskisehirspor,2470344
449,6,3,Ersun Yanal,Trabzonspor,2470353
16,,2,JÃ¼rgen Klopp,Borussia Dortmund,2473697
1049,1,3,Nuno EspÃ­rito Santo,Valencia CF,2475221
1049,2,3,Nuno EspÃ­rito Santo,Valencia CF,2475242
714,10,0,Sergio,RCD Espanyol Barcelona,2475262
993,20,0,Miroslav Djukic,CÃ³rdoba CF,2475281
3709,13,1,Cosmin Contra,Getafe CF,2475303
940,8,0,Eduardo Berizzo,Celta de Vigo,2475308
940,9,2,Eduardo Berizzo,Celta de Vigo,2475404
1084,7,2,Javi Gracia,MÃ¡laga CF,2475440
897,18,1,VÃ­ctor SÃ¡nchez,Deportivo de La CoruÃ±a,2475521
940,8,3,Eduardo Berizzo,Celta de Vigo,2475557
252,15,1,Gian Piero Gasperini,Genoa CFC,2478591
430,18,0,Vincenzo Montella,ACF Fiorentina,2478600
398,6,2,Stefano Pioli,SS Lazio,2478662
1038,4,0,SiniÅ¡a MihajloviÄ‡,UC Sampdoria,2478666
410,3,2,Andrea Stramaccioni,Udinese Calcio,2478667
1429,18,1,Pierpaolo Bisoli,Cesena FC,2478678
1390,15,1,Zdenek Zeman,Cagliari Calcio,2478688
398,6,0,Stefano Pioli,SS Lazio,2478702
1390,17,0,Zdenek Zeman,Cagliari Calcio,2478708
800,15,3,Stefano Colantuono,Atalanta BC,2478718
1038,5,2,SiniÅ¡a MihajloviÄ‡,UC Sampdoria,2478745
252,6,2,Gian Piero Gasperini,Genoa CFC,2478751
5,11,2,Filippo Inzaghi,AC Milan,2478819
252,8,3,Gian Piero Gasperini,Genoa CFC,2478899
1184,12,1,Pierre Denier,KRC Genk,2479874
339,2,1,Myron Markevych,Dnipro Dnipropetrovsk (-2020),2480901
2999,3,1,Alex Neil,Hamilton Academical FC,2481029
371,1,2,Ronny Deila,Celtic FC,2481039
465,11,1,Tommy Craig,St. Mirren FC,2481051
995,7,1,Michel Der Zakarian,FC Nantes,2482111
1041,3,2,Hubert Fournier,Olympique Lyon,2482113
14171,20,2,Pascal Dupraz,Thonon Ã‰vian Grand GenÃ¨ve FC,2482167
1082,8,1,RenÃ© Girard,LOSC Lille,2482197
1421,14,1,Jean-Luc Vasseur,Stade Reims,2482211
595,15,2,Ghislain Printant,SC Bastia,2482225
40,4,1,Willy Sagnol,FC Girondins Bordeaux,2482245
1421,8,2,Jean-Luc Vasseur,Stade Reims,2482251
1041,3,3,Hubert Fournier,Olympique Lyon,2482279
826,19,0,Antoine KombouarÃ©,RC Lens,2482309
618,5,2,Christophe Galtier,AS Saint-Ã‰tienne,2482378
14171,16,1,Pascal Dupraz,Thonon Ã‰vian Grand GenÃ¨ve FC,2482381
1158,15,2,Sylvain Ripoll,FC Lorient,2482386
969,7,3,Rolland Courbis,Montpellier HSC,2482391
40,6,2,Willy Sagnol,FC Girondins Bordeaux,2482408
995,10,1,Michel Der Zakarian,FC Nantes,2482429
347,19,0,Albert Cartier,FC Metz,2482449
1041,2,1,Hubert Fournier,Olympique Lyon,2482465
595,11,1,Ghislain Printant,SC Bastia,2482466
244,4,3,Marcelo Bielsa,Olympique Marseille,2482475
40,6,2,Willy Sagnol,FC Girondins Bordeaux,2482481
506,,7,Massimiliano Allegri,Juventus FC,2484243
276,,3,Andrea Mandorlini,Hellas Verona,2486241
31,7,0,Brendan Rodgers,Liverpool FC,2486550
29,9,0,Roberto MartÃ­nez,Everton FC,2486562
11,6,1,ArsÃ¨ne Wenger,Arsenal FC,2486599
631,1,2,JosÃ© Mourinho,Chelsea FC,2486621
289,16,0,Gustavo Poyet,Sunderland AFC,2486676
984,14,1,Tony Pulis,West Bromwich Albion,2486678
31,7,2,Brendan Rodgers,Liverpool FC,2486693
1003,20,1,Nigel Pearson,Leicester City,2486731
31,5,2,Brendan Rodgers,Liverpool FC,2486732
1003,20,0,Nigel Pearson,Leicester City,2486754
985,3,4,Louis van Gaal,Manchester United,2486781
11,2,0,ArsÃ¨ne Wenger,Arsenal FC,2486789
873,11,0,Alan Pardew,Crystal Palace,2486792
289,18,2,Dick Advocaat,Sunderland AFC,2486815
2451,2,4,John Hughes,Inverness Caledonian Thistle FC,2488258
621,,0,Ernesto Valverde,Athletic Bilbao,2490857
339,,1,Myron Markevych,Dnipro Dnipropetrovsk (-2020),2492371
190,,1,Stale Solbakken,FC Copenhagen,2492382
16704,,1,Oleg Kononov,FK Krasnodar,2492446
3426,10,2,Niels Frederiksen,Esbjerg fB,2492581
2696,,3,Frank Vercauteren,Krylya Sovetov Samara,2493714
21957,15,0,Giannis Christopoulos,AO Platanias,2494348
7185,10,1,JosÃ© Manuel Roca,Panthrakikos Komotini,2494352
169,12,0,Dimitrios Terezopoulos,Panionios Athens,2494362
7185,14,0,Apostolos Mantzios,Panthrakikos Komotini,2494384
169,14,2,Dimitrios Terezopoulos,Panionios Athens,2494411
2672,12,1,Savvas Pantelidis,APO Levadiakos,2494425
21957,11,3,Giannis Christopoulos,AO Platanias,2494430
683,1,2,Michel,Olympiacos Piraeus,2494436
6418,9,1,Makis Chavos,Panetolikos GFS,2494437
265,4,2,Giannis Anastasiou,Panathinaikos Athens,2494445
281,,3,Manuel Pellegrini,Manchester City,2495344
173,10,2,Ove Pedersen,Odense Boldklub,2495671
6993,12,1,Mykola Pavlov,FK Mariupol,2498294
8024,14,1,Pedro Emanuel,FC Arouca,2498724
11127,13,2,Aleksandr Tarkhanov,Ural Yekaterinburg,2500983
354,9,1,Aleksandar Jankovic,KV Mechelen,2503722
10690,5,3,Yuriy Vernydub,Zorya Lugansk,2504271
465,11,1,Gary Teale,St. Mirren FC,2505097
2578,5,0,Tommy Wright,St. Johnstone FC,2505118
16795,,1,JoaquÃ­n CaparrÃ³s,Granada CF,2505187
16704,,1,Oleg Kononov,FK Krasnodar,2507225
2740,6,0,Vasyl Sachko,Vorskla Poltava,2508546
2578,,2,Tommy Wright,St. Johnstone FC,2508686
124,,3,Ally McCoist,Rangers FC,2508688
2425,9,1,Pedro Martins,Rio Ave FC,2512206
1184,5,3,Alex McLeish,KRC Genk,2512757
2740,6,1,Vasyl Sachko,Vorskla Poltava,2512947
46,,2,Roberto Mancini,Inter Milan,2515982
964,1,4,AndrÃ© Villas-Boas,Zenit St. Petersburg,2515996
2740,6,2,Vasyl Sachko,Vorskla Poltava,2517461
2079,,1,JosÃ© Carlos Granero,Veria NPS,2517618
128,8,0,Razvan Lucescu,AO Xanthi,2518610
5220,16,1,Giannis Matzourakis,GS Ergotelis,2518612
653,17,0,,OFI Crete FC,2518655
21957,9,1,Georgios Paraschos,AO Platanias,2518700
1050,,1,Marcelino,Villarreal CF,2527960
2079,,1,JosÃ© Carlos Granero,Veria NPS,2527990
6996,12,3,Vyacheslav Groznyi,Goverla Uzhgorod (- 2016),2528847
2999,5,2,Martin Canning,Hamilton Academical FC,2529634
2451,3,1,John Hughes,Inverness Caledonian Thistle FC,2529647
621,,2,Ernesto Valverde,Athletic Bilbao,2531144
5724,3,3,Colin Todd,Randers FC,2532499
29,,2,Roberto MartÃ­nez,Everton FC,2538955
430,,1,Vincenzo Montella,ACF Fiorentina,2538962
985,,1,Louis van Gaal,Manchester United,2540195
190,,1,Stale Solbakken,FC Copenhagen,2544482
58,3,1,Besnik Hasi,RSC Anderlecht,2545926
2282,,0,Michel Preud'homme,Club Brugge KV,2547357
11127,11,2,Aleksandr Tarkhanov,Ural Yekaterinburg,2551370
405,,2,Tim Sherwood,Aston Villa,2551385
2759,10,1,Jim McIntyre,Ross County FC,2557607
232,6,1,Murat Yakin,Spartak Moscow,2559101
683,,3,VÃ­tor Pereira,Olympiacos Piraeus,2561173
506,,1,Massimiliano Allegri,Juventus FC,2567502
405,10,0,Tim Sherwood,Aston Villa,2577885
31,3,1,Brendan Rodgers,Liverpool FC,2577886
762,19,1,Steve McClaren,Newcastle United,2577962
281,1,1,Manuel Pellegrini,Manchester City,2577965
281,1,5,Manuel Pellegrini,Manchester City,2577982
631,12,2,JosÃ© Mourinho,Chelsea FC,2577991
1010,11,2,Quique SÃ¡nchez Flores,Watford FC,2578020
985,4,2,Louis van Gaal,Manchester United,2578033
180,12,1,Ronald Koeman,Southampton FC,2578049
379,8,1,Slaven Bilic,West Ham United,2578050
281,3,4,Manuel Pellegrini,Manchester City,2578075
180,12,4,Ronald Koeman,Southampton FC,2578083
989,14,0,Eddie Howe,AFC Bournemouth,2578091
989,15,3,Eddie Howe,AFC Bournemouth,2578096
1010,10,2,Quique SÃ¡nchez Flores,Watford FC,2578113
11,4,0,ArsÃ¨ne Wenger,Arsenal FC,2578116
985,5,0,Louis van Gaal,Manchester United,2578118
289,19,0,Sam Allardyce,Sunderland AFC,2578119
11,3,1,ArsÃ¨ne Wenger,Arsenal FC,2578155
985,5,1,Louis van Gaal,Manchester United,2578162
29,12,0,Roberto MartÃ­nez,Everton FC,2578185
289,17,3,Sam Allardyce,Sunderland AFC,2578200
289,18,0,Sam Allardyce,Sunderland AFC,2578206
989,13,0,Eddie Howe,AFC Bournemouth,2578213
11,1,2,ArsÃ¨ne Wenger,Arsenal FC,2578225
29,13,1,Roberto MartÃ­nez,Everton FC,2578226
379,5,3,Slaven Bilic,West Ham United,2578237
2288,12,1,Francesco Guidolin,Swansea City,2578282
984,14,1,Tony Pulis,West Bromwich Albion,2578284
180,7,4,Ronald Koeman,Southampton FC,2578285
2578,7,1,Tommy Wright,St. Johnstone FC,2579889
1519,12,1,Jackie McNamara,Dundee United FC,2579903
2999,5,3,Martin Canning,Hamilton Academical FC,2579910
1519,12,1,Jackie McNamara,Dundee United FC,2579915
2999,5,1,Martin Canning,Hamilton Academical FC,2579939
2999,6,2,Martin Canning,Hamilton Academical FC,2579952
43,2,1,Robbie Neilson,Heart of Midlothian FC,2579965
